"site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential_duplicate_group_manual","duplicate.notes","NEW_RECORD","GROA.site.ID"
4962,"south-east Inner Mongolia ",NA,NA,NA,"NAC","","China",42.2,118.1,"100",NA,"6.2","NAC","NAC","800",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5244",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5244
4963,"Suining Hunan ",NA,NA,NA,"NAC","","China",26.5,109.88,"570",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5245",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5245
4964,"Suining Hunan 1",NA,NA,NA,"NAC","","China",26.9,109.91,"560",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5246",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5246
4965,"Suining Hunan 2",NA,NA,NA,"NAC","","China",26.43,110.04,"500",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5247",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5247
4966,"Suining Hunan 3",NA,NA,NA,"NAC","","China",26.75,110.08,"485",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5248",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5248
4967,"Suining Hunan 4",NA,NA,NA,"NAC","","China",26.5,110.1,"407",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5249",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5249
4968,"Suining Hunan 5",NA,NA,NA,"NAC","","China",26.43,110.12,"870",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5250",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5250
4969,"Suining Hunan 6",NA,NA,NA,"NAC","","China",26.72,110.12,"740",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5251",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5251
4970,"Suining Hunan 7",NA,NA,NA,"NAC","","China",26.78,110.12,"860",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5252",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5252
4971,"Suining Hunan 8",NA,NA,NA,"NAC","","China",26.75,110.16,"800",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5253",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5253
4972,"Suining Hunan 9",NA,NA,NA,"NAC","","China",26.87,110.19,"760",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5254",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5254
4973,"Suining Hunan 10",NA,NA,NA,"NAC","","China",26.93,110.19,"880",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5255",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5255
4974,"Suining Hunan 11",NA,NA,NA,"NAC","","China",26.72,110.36,"768",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5256",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5256
4975,"Suining Hunan 12",NA,NA,NA,"NAC","","China",26.87,110.36,"490",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5257",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5257
4976,"Suiyang Guizhou ",NA,NA,NA,"NAC","","China",28.28,106.11,"1200",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5258",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5258
4977,"Suiyang Guizhou 1",NA,NA,NA,"NAC","","China",28.2,107,"1580",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5259",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5259
4978,"Suiyang Guizhou 2",NA,NA,NA,"NAC","","China",28.1,107.09,"1114",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5260",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5260
4979,"Suiyang Guizhou 3",NA,NA,NA,"NAC","","China",28.22,107.17,"1520",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5261",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5261
4980,"Suiyang Guizhou 4",NA,NA,NA,"NAC","","China",28.25,107.21,"950",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5262",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5262
4981,"Suiyang Guizhou 5",NA,NA,NA,"NAC","","China",28.18,107.29,"802",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5263",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5263
4982,"Suiyang Guizhou 6",NA,NA,NA,"NAC","","China",28,107.37,"1200",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5264",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5264
4983,"Tahe Heilongjiang ",NA,NA,NA,"NAC","","China",52.6,123.6,"670",NA,"-4","NAC","NAC","500",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5265",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5265
4984,"Tahe Heilongjiang 1",NA,NA,NA,"NAC","","China",53.2,123.6,"510",NA,"-4","NAC","NAC","500",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5266",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5266
4985,"Tahe Heilongjiang 2",NA,NA,NA,"NAC","","China",52.6,124.2,"891",NA,"-4","NAC","NAC","500",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5267",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5267
4986,"Tahe Heilongjiang 3",NA,NA,NA,"NAC","","China",52.5,124.5,"487",NA,"-4","NAC","NAC","500",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5268",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5268
4987,"Tahe Heilongjiang 4",NA,NA,NA,"NAC","","China",52.3,124.7,"555",NA,"-4","NAC","NAC","500",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5269",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5269
4988,"Taian Shandong ",NA,NA,NA,"NAC","","China",36.2,117.1,"400",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5270",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5270
4989,"Taian Shandong 1",NA,NA,NA,"NAC","","China",36.4,117.2,"712",NA,"14.8","NAC","NAC","631",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5271",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5271
4990,"Taijiang Guizhou ",NA,NA,NA,"NAC","","China",26.52,108.27,"1800",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5272",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5272
4991,"Taijiang Guizhou 1",NA,NA,NA,"NAC","","China",26.52,108.31,"1027",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5273",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5273
4992,"Taijiang Guizhou 2",NA,NA,NA,"NAC","","China",26.55,108.31,"1619",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5274",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5274
4993,"Taijiang Guizhou 3",NA,NA,NA,"NAC","","China",26.6,108.43,"1040",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5275",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5275
4994,"Taining Fujian ",NA,NA,NA,"NAC","","China",27,117.2,"380",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5276",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5276
4995,"Talimu river Xinjiang ",NA,NA,NA,"NAC","","China",40.4,80.6,"900",NA,"7.6","NAC","NAC","247",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5277",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5277
4996,"Taoyuan Hunan ",NA,NA,NA,"NAC","","China",29.1,110.9,"415",NA,"16.5","NAC","NAC","1437",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5278",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5278
4997,"Teng Guangxi ",NA,NA,NA,"NAC","","China",23.65,110.59,"125",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5280",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5280
4998,"Teng Guangxi 1",NA,NA,NA,"NAC","","China",23.8,110.71,"500",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5281",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5281
4999,"Teng Guangxi 2",NA,NA,NA,"NAC","","China",23.72,110.82,"137",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5282",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5282
5000,"the east of Liaoning ",NA,NA,NA,"NAC","","China",41.1,118.5,"600",NA,"6.2","NAC","NAC","810",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5283",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5283
5001,"the west of Liaoning ",NA,NA,NA,"NAC","","China",42.4,120.1,"500",NA,"5.5","NAC","NAC","450",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5284",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5284
5002,"the west of Liaoning 1",NA,NA,NA,"NAC","","China",42.4,122.1,"500",NA,"5.8","NAC","NAC","500",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5285",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5285
5003,"Tiane Guangxi ",NA,NA,NA,"NAC","","China",25.1,106.59,"380",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5286",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5286
5004,"Tiane Guangxi 1",NA,NA,NA,"NAC","","China",25.38,107.01,"530",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5287",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5287
5005,"Tiane Guangxi 2",NA,NA,NA,"NAC","","China",25.38,107.13,"820",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5288",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5288
5006,"Tianlin Guangdong ",NA,NA,NA,"NAC","","China",24.15,105.63,"782",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5289",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5289
5007,"Tianlin Guangdong 1",NA,NA,NA,"NAC","","China",24.37,105.75,"639",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5290",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5290
5008,"Tianlin Guangdong 2",NA,NA,NA,"NAC","","China",24.52,105.81,"710",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5291",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5291
5009,"Tianlin Guangdong 3",NA,NA,NA,"NAC","","China",24.45,105.87,"708",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5292",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5292
5010,"Tianlin Guangdong 4",NA,NA,NA,"NAC","","China",24.52,105.87,"930",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5293",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5293
5011,"Tianlin Guangdong 5",NA,NA,NA,"NAC","","China",24.67,105.87,"840",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5294",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5294
5012,"Tianlin Guangdong 6",NA,NA,NA,"NAC","","China",24.37,105.93,"700",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5295",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5295
5013,"Tianlin Guangdong 7",NA,NA,NA,"NAC","","China",24.52,105.93,"780",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5296",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5296
5014,"Tianlin Guangdong 8",NA,NA,NA,"NAC","","China",24.73,105.93,"520",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5297",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5297
5015,"Tianlin Guangdong 9",NA,NA,NA,"NAC","","China",24.37,105.99,"750",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5298",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5298
5016,"Tianlin Guangdong 10",NA,NA,NA,"NAC","","China",24.45,105.99,"577",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5299",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5299
5017,"Tianlin Guangdong 11",NA,NA,NA,"NAC","","China",24.58,105.99,"1030",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5300",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5300
5018,"Tianlin Guangdong 12",NA,NA,NA,"NAC","","China",24.3,106.3,"780",NA,"21.5","NAC","NAC","1200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5301",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5301
5019,"Tianlin Guangdong 13",NA,NA,NA,"NAC","","China",24.4,106.3,"1600",NA,"21.5","NAC","NAC","1200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5302",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5302
5020,"Tianlin Guangdong 14",NA,NA,NA,"NAC","","China",24.3,116.2,"390",NA,"21.5","NAC","NAC","1200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5303",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5303
5021,"Tianlin Guangdong 15",NA,NA,NA,"NAC","","China",24.37,116.2,"730",NA,"21.5","NAC","NAC","1200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5304",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5304
5022,"Tianlin Guangdong 16",NA,NA,NA,"NAC","","China",24.73,116.2,"970",NA,"21.5","NAC","NAC","1200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5305",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5305
5023,"Tianlin Guangdong 17",NA,NA,NA,"NAC","","China",24.37,116.34,"1340",NA,"21.5","NAC","NAC","1200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5306",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5306
5024,"Tianlin Guangdong 18",NA,NA,NA,"NAC","","China",24.45,116.34,"1550",NA,"21.5","NAC","NAC","1200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5307",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5307
5025,"Tianlin Guangdong 19",NA,NA,NA,"NAC","","China",24.52,116.4,"1978",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5308",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5308
5026,"Tianzhu Guizhou  ",NA,NA,NA,"NAC","","China",26.95,109.11,"650",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5309",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5309
5027,"Tianzhu Guizhou  1",NA,NA,NA,"NAC","","China",27.03,109.13,"500",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5310",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5310
5028,"Tianzhu Guizhou  2",NA,NA,NA,"NAC","","China",26.73,109.35,"500",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5311",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5311
5029,"Tongdao Hunan ",NA,NA,NA,"NAC","","China",26.18,109.52,"510",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5312",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5312
5030,"Tongdao Hunan 1",NA,NA,NA,"NAC","","China",26,109.7,"500",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5313",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5313
5031,"Tongdao Hunan 2",NA,NA,NA,"NAC","","China",26.43,109.8,"500",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5314",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5314
5032,"Tongdao Hunan 3",NA,NA,NA,"NAC","","China",26.35,109.84,"580",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5315",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5315
5033,"Tongdao Hunan 4",NA,NA,NA,"NAC","","China",26.4,109.84,"500",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5316",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5316
5034,"Tongjiang Guizhou  ",NA,NA,NA,"NAC","","China",27.7,109.34,"420",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5317",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5317
