measurement.id,plot.id,site.id,study.id,refor.type,prior,stand.age,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value,ref
3574,2744,3774,9956,SC,SC,0,1,4,,SOC,22,max_depth,300,min_depth,200,,,site_ref
3581,2744,3774,9956,SC,SC,0,1,4,,SOC,14,max_depth,400,min_depth,300,,,site_ref
3568,2744,3774,9956,SC,SC,0,1,4,,SOC,10,max_depth,500,min_depth,400,,,site_ref
3575,2744,3774,9956,SC,SC,0,1,4,,SOC,9,max_depth,600,min_depth,500,,,site_ref
3582,2745,3774,9956,SC,SC,0,1,16,,SOC,53,max_depth,40,min_depth,0,,,site_ref
3569,2745,3774,9956,SC,SC,0,1,16,,SOC,29,max_depth,100,min_depth,40,,,site_ref
3576,2745,3774,9956,SC,SC,0,1,16,,SOC,28,max_depth,200,min_depth,100,,,site_ref
3583,2745,3774,9956,SC,SC,0,1,16,,SOC,19,max_depth,300,min_depth,200,,,site_ref
3570,2745,3774,9956,SC,SC,0,1,16,,SOC,14,max_depth,400,min_depth,300,,,site_ref
3577,2745,3774,9956,SC,SC,0,1,16,,SOC,11,max_depth,500,min_depth,400,,,site_ref
3584,2745,3774,9956,SC,SC,0,1,16,,SOC,10,max_depth,600,min_depth,500,,,site_ref
3564,2746,3774,9956,SC,SC,0,1,4,,SOC,55,max_depth,40,min_depth,0,,,site_ref
3571,2746,3774,9956,SC,SC,0,1,4,,SOC,38,max_depth,100,min_depth,40,,,site_ref
3578,2746,3774,9956,SC,SC,0,1,4,,SOC,40,max_depth,200,min_depth,100,,,site_ref
3565,2746,3774,9956,SC,SC,0,1,4,,SOC,20,max_depth,300,min_depth,200,,,site_ref
3572,2746,3774,9956,SC,SC,0,1,4,,SOC,13,max_depth,400,min_depth,300,,,site_ref
3579,2746,3774,9956,SC,SC,0,1,4,,SOC,11,max_depth,500,min_depth,400,,,site_ref
3566,2746,3774,9956,SC,SC,0,1,4,,SOC,8,max_depth,600,min_depth,500,,,site_ref
3603,2747,2261,10007,SNR,C/PA,8,1,4,0.3,SOC,14,max_depth,2.5,min_depth,0,,,site_chrono
3604,2747,2261,10007,SNR,C/PA,8,1,4,0.3,SOC,35,max_depth,10,min_depth,2.5,,,site_chrono
3605,2747,2261,10007,SNR,C/PA,8,1,4,0.3,SOC,71,max_depth,30,min_depth,10,,,site_chrono
3606,2747,2261,10007,SNR,C/PA,8,1,4,0.3,SOC,47,max_depth,50,min_depth,30,,,site_chrono
3607,2747,2261,10007,SNR,C/PA,8,1,4,0.3,SOC,75,max_depth,100,min_depth,50,,,site_chrono
3612,2749,2261,10007,SNR,C,16,1,4,0.3,SOC,12,max_depth,2.5,min_depth,0,,,site_chrono
3613,2749,2261,10007,SNR,C,16,1,4,0.3,SOC,23,max_depth,10,min_depth,2.5,,,site_chrono
3614,2749,2261,10007,SNR,C,16,1,4,0.3,SOC,56,max_depth,30,min_depth,10,,,site_chrono
3615,2749,2261,10007,SNR,C,16,1,4,0.3,SOC,42,max_depth,50,min_depth,30,,,site_chrono
3616,2749,2261,10007,SNR,C,16,1,4,0.3,SOC,78,max_depth,100,min_depth,50,,,site_chrono
3619,2750,2261,10007,SNR,C,20,1,4,0.3,SOC,12,max_depth,2.5,min_depth,0,,,site_chrono
3620,2750,2261,10007,SNR,C,20,1,4,0.3,SOC,28,max_depth,10,min_depth,2.5,,,site_chrono
3621,2750,2261,10007,SNR,C,20,1,4,0.3,SOC,62,max_depth,30,min_depth,10,,,site_chrono
3622,2750,2261,10007,SNR,C,20,1,4,0.3,SOC,48,max_depth,50,min_depth,30,,,site_chrono
3623,2750,2261,10007,SNR,C,20,1,4,0.3,SOC,97,max_depth,100,min_depth,50,,,site_chrono
3626,2751,2261,10007,SNR,C,20,1,4,0.3,SOC,12,max_depth,2.5,min_depth,0,,,site_chrono
3627,2751,2261,10007,SNR,C,20,1,4,0.3,SOC,22,max_depth,10,min_depth,2.5,,,site_chrono
3628,2751,2261,10007,SNR,C,20,1,4,0.3,SOC,53,max_depth,30,min_depth,10,,,site_chrono
3629,2751,2261,10007,SNR,C,20,1,4,0.3,SOC,40,max_depth,50,min_depth,30,,,site_chrono
3630,2751,2261,10007,SNR,C,20,1,4,0.3,SOC,58,max_depth,100,min_depth,50,,,site_chrono
3633,2752,2261,10007,SNR,C,26,1,4,0.3,SOC,9.2,max_depth,2.5,min_depth,0,,,site_chrono
3634,2752,2261,10007,SNR,C,26,1,4,0.3,SOC,19,max_depth,10,min_depth,2.5,,,site_chrono
3635,2752,2261,10007,SNR,C,26,1,4,0.3,SOC,54,max_depth,30,min_depth,10,,,site_chrono
3636,2752,2261,10007,SNR,C,26,1,4,0.3,SOC,38,max_depth,50,min_depth,30,,,site_chrono
3637,2752,2261,10007,SNR,C,26,1,4,0.3,SOC,38,max_depth,100,min_depth,50,,,site_chrono
3640,2753,2261,10007,SNR,C,30,1,4,0.3,SOC,16,max_depth,2.5,min_depth,0,,,site_chrono
3641,2753,2261,10007,SNR,C,30,1,4,0.3,SOC,30,max_depth,10,min_depth,2.5,,,site_chrono
3642,2753,2261,10007,SNR,C,30,1,4,0.3,SOC,71,max_depth,30,min_depth,10,,,site_chrono
3643,2753,2261,10007,SNR,C,30,1,4,0.3,SOC,36,max_depth,50,min_depth,30,,,site_chrono
3644,2753,2261,10007,SNR,C,30,1,4,0.3,SOC,52,max_depth,100,min_depth,50,,,site_chrono
3646,2754,286,10030,PA,PA,0,1,3,0.025,SOC,22,max_depth,10,min_depth,0,,,site_ref
3647,2754,286,10030,PA,PA,0,1,3,0.025,SOC,78,max_depth,100,min_depth,10,,,site_ref
3648,2754,286,10030,PA,PA,0,1,3,0.025,SOC,73,max_depth,300,min_depth,100,,,site_ref
3649,2754,286,10030,PA,PA,0,1,3,0.025,SOC,51,max_depth,500,min_depth,300,,,site_ref
3650,2754,286,10030,PA,PA,0,1,3,0.025,SOC,76,max_depth,800,min_depth,500,,,site_ref
3652,2755,286,10030,PA,PA,0,1,3,0.025,SOC,23,max_depth,10,min_depth,0,,,site_ref
3653,2755,286,10030,PA,PA,0,1,3,0.025,SOC,84,max_depth,100,min_depth,10,,,site_ref
3654,2755,286,10030,PA,PA,0,1,3,0.025,SOC,70,max_depth,300,min_depth,100,,,site_ref
3655,2755,286,10030,PA,PA,0,1,3,0.025,SOC,45,max_depth,500,min_depth,300,,,site_ref
3656,2755,286,10030,PA,PA,0,1,3,0.025,SOC,61,max_depth,800,min_depth,500,,,site_ref
3658,2756,286,10030,SNR,PA,23,1,3,0.025,SOC,25,max_depth,10,min_depth,0,,,site_ref
3659,2756,286,10030,SNR,PA,23,1,3,0.025,SOC,78,max_depth,100,min_depth,10,,,site_ref
3660,2756,286,10030,SNR,PA,23,1,3,0.025,SOC,73,max_depth,300,min_depth,100,,,site_ref
3661,2756,286,10030,SNR,PA,23,1,3,0.025,SOC,51,max_depth,500,min_depth,300,,,site_ref
3662,2756,286,10030,SNR,PA,23,1,3,0.025,SOC,64,max_depth,800,min_depth,500,,,site_ref
3695,2772,2257,10508,SNR,SC,12.5,,,,soil_perC,1.74,max_depth,15,min_depth,0,bulk_density,1,site_ref
3696,2773,2257,10508,SNR,SC,15,3,20,0.01,soil_perC,1.88,max_depth,10,min_depth,0,bulk_density,1.02,site_ref
3697,2773,2257,10508,SNR,SC,15,3,20,0.01,soil_perC,0.58,max_depth,20,min_depth,10,bulk_density,1.02,site_ref
3700,2774,2257,10508,PA,PA,0,,20,,soil_perC,2.24,max_depth,10,min_depth,0,bulk_density,1.3,no_comp
3701,2774,2257,10508,PA,PA,0,,20,,soil_perC,0.66,max_depth,20,min_depth,10,bulk_density,1.3,no_comp
3702,2775,2257,10508,C,C,0,,20,,soil_perC,0.95,max_depth,10,min_depth,0,bulk_density,1.53,no_comp
3703,2775,2257,10508,C,C,0,,20,,soil_perC,0.65,max_depth,20,min_depth,10,bulk_density,1.53,no_comp
3704,2776,2257,10508,C,SC,0,,20,,soil_perC,0.83,max_depth,10,min_depth,0,bulk_density,1.55,site_ref
3705,2776,2257,10508,C,SC,0,,20,,soil_perC,0.61,max_depth,20,min_depth,10,bulk_density,1.55,site_ref
3706,2777,2257,10508,C,SC,0,,20,,soil_perC,0.57,max_depth,10,min_depth,0,bulk_density,1.62,site_ref
3707,2777,2257,10508,C,SC,0,,20,,soil_perC,0.46,max_depth,20,min_depth,10,bulk_density,1.62,site_ref
3708,2778,2257,10508,C,SC,0,,20,,soil_perC,1.01,max_depth,10,min_depth,0,bulk_density,1.56,site_ref
3709,2778,2257,10508,C,SC,0,,20,,soil_perC,0.58,max_depth,20,min_depth,10,bulk_density,1.56,site_ref
3711,2780,3705,10570,SNR,,25,1,2,0.00201,soil_perC,2.25,max_depth,5,min_depth,0,,,no_comp
3712,2781,3705,10570,SNR,,25,1,2,0.00201,soil_perC,1.68,max_depth,15,min_depth,5,,,no_comp
3713,2782,3705,10570,SNR,,25,1,2,0.00201,soil_perC,1.03,max_depth,30,min_depth,15,,,no_comp
3714,2783,3705,10570,SNR,,25,1,2,0.00201,soil_perC,0.78,max_depth,60,min_depth,30,,,no_comp
3804,2818,2413,10823,SNR,H,0,3,4,0.1,soil_perC,7.2,max_depth,10,min_depth,0,,,site_ref
3806,2819,2413,10823,SNR,H,0,3,4,0.1,soil_perC,12.4,max_depth,10,min_depth,0,,,site_ref
3808,2820,2413,10823,SNR,H,4,3,4,0.1,soil_perC,7.4,max_depth,10,min_depth,0,,,site_ref
3810,2821,2413,10823,SNR,H,4,3,4,0.1,soil_perC,12,max_depth,10,min_depth,0,,,site_ref
3812,2822,2413,10823,SNR,H,8,3,4,0.1,soil_perC,9.7,max_depth,10,min_depth,0,,,site_ref
3814,2823,2413,10823,SNR,H,8,3,4,0.1,soil_perC,12.9,max_depth,10,min_depth,0,,,site_ref
3816,2824,2413,10823,SNR,H,12,3,4,0.1,soil_perC,9,max_depth,10,min_depth,0,,,site_ref
3818,2825,2413,10823,SNR,H,12,3,4,0.1,soil_perC,10,max_depth,10,min_depth,0,,,site_ref
3820,2826,2413,10823,SNR,H,18,2,4,0.1,soil_perC,7.7,max_depth,10,min_depth,0,,,site_ref
3822,2828,2081,10854,SNR,C,12,1,5,0.000663661,soil_perC,0.6,max_depth,15,min_depth,0,bulk_density,1.5,site_chrono
3823,2829,2081,10854,SNR,C,32,1,5,0.000663661,soil_perC,0.68,max_depth,15,min_depth,0,bulk_density,1.48,site_chrono
3824,2830,100,10860,SNR,,12,1,3,0.15,SOM_per,4.86,max_depth,10,min_depth,0,bulk_density,0.54,no_comp
3825,2830,100,10860,SNR,,12,1,3,0.15,SOM_per,0.61,max_depth,50,min_depth,10,bulk_density,0.6,no_comp
3826,2830,100,10860,SNR,,12,1,3,0.15,SOM_per,0.22,max_depth,90,min_depth,50,bulk_density,0.76,no_comp
3833,2831,3817,10887,SNR,C,12,4,,0.04,SOM_per,4.6,max_depth,15,min_depth,0,bulk_density,0.85,no_comp
3834,2831,3817,10887,SNR,C,12,4,,0.04,SOM_per,2,max_depth,30,min_depth,15,bulk_density,0.84,no_comp
4021,2903,3885,3504,SNR,C,4,1,5,,SOC,10.1,max_depth,10,min_depth,0,,,study_ref
4020,2903,3885,3504,SNR,C,4,1,5,,SOC,34.5,max_depth,50,min_depth,10,,,study_ref
4024,2904,3885,3504,SNR,C,12,1,5,,SOC,8.5,max_depth,10,min_depth,0,,,study_ref
4023,2904,3885,3504,SNR,C,12,1,5,,SOC,32.2,max_depth,50,min_depth,10,,,study_ref
4027,2905,3885,3504,SNR,C,17,1,5,,SOC,11.1,max_depth,10,min_depth,0,,,study_ref
4026,2905,3885,3504,SNR,C,17,1,5,,SOC,20.7,max_depth,50,min_depth,10,,,study_ref
4030,2906,3885,3504,SNR,C,68,1,5,,SOC,26.6,max_depth,10,min_depth,0,,,study_ref
4029,2906,3885,3504,SNR,C,68,1,5,,SOC,16.8,max_depth,50,min_depth,10,,,study_ref
4018,2907,3884,3504,C,C,0,1,5,,SOC,7.2,max_depth,10,min_depth,0,,,study_ref
4017,2907,3884,3504,C,C,0,1,5,,SOC,36.1,max_depth,50,min_depth,10,,,study_ref
4048,2914,3892,6416,SNR,F,14,3,10,,SOC,36.74,max_depth,20,min_depth,0,,,site_chrono
4049,2915,3892,6416,SNR,F,60,3,10,,SOC,39.01,max_depth,20,min_depth,0,,,site_chrono
4050,2916,3893,6450,SNR,C,3,1,5,,SOC,46.5,max_depth,20,min_depth,0,,,study_chrono
4051,2917,3894,6450,SNR,C,20,1,5,,SOC,42.4,max_depth,20,min_depth,0,,,study_chrono
4052,2918,3895,6450,SNR,C,55,1,5,,SOC,36.1,max_depth,20,min_depth,0,,,study_chrono
4053,2919,3896,6450,SNR,C,100,1,5,,SOC,36.5,max_depth,20,min_depth,0,,,study_chrono
4337,3238,140,10949,SNR,SC,11,1,3,0.1,soil_perC,2.06,max_depth,10,min_depth,0,bulk_density,0.85,site_chrono
4338,3239,140,10949,SNR,SC,24,1,3,0.1,soil_perC,2.35,max_depth,10,min_depth,0,bulk_density,0.779,site_chrono
4339,3240,140,10949,SNR,SC,40,1,3,0.1,soil_perC,2.49,max_depth,10,min_depth,0,bulk_density,0.78,site_chrono
4459,3284,13901,10972,SNR,PA,9,1,20,0.25,SOC,26.4,max_depth,10,min_depth,0,,,study_chrono
4460,3284,13901,10972,SNR,PA,9,1,20,0.25,SOC,18.1,max_depth,20,min_depth,10,,,study_chrono
4461,3284,13901,10972,SNR,PA,9,1,20,0.25,SOC,13.1,max_depth,30,min_depth,20,,,study_chrono
4462,3284,13901,10972,SNR,PA,9,1,20,0.25,SOC,17.2,max_depth,50,min_depth,30,,,study_chrono
4463,3284,13901,10972,SNR,PA,9,1,20,0.25,SOC,42.3,max_depth,100,min_depth,50,,,study_chrono
4467,3285,13902,10972,SNR,PA,10,1,20,0.25,SOC,27.3,max_depth,10,min_depth,0,,,study_chrono
4468,3285,13902,10972,SNR,PA,10,1,20,0.25,SOC,23.1,max_depth,20,min_depth,10,,,study_chrono
4469,3285,13902,10972,SNR,PA,10,1,20,0.25,SOC,18,max_depth,30,min_depth,20,,,study_chrono
4470,3285,13902,10972,SNR,PA,10,1,20,0.25,SOC,19.3,max_depth,50,min_depth,30,,,study_chrono
4475,3286,13903,10972,SNR,PA,10,1,20,0.25,SOC,28.7,max_depth,10,min_depth,0,,,study_chrono
4476,3286,13903,10972,SNR,PA,10,1,20,0.25,SOC,25.4,max_depth,20,min_depth,10,,,study_chrono
4477,3286,13903,10972,SNR,PA,10,1,20,0.25,SOC,16.1,max_depth,30,min_depth,20,,,study_chrono
4483,3287,13904,10972,SNR,PA,14,1,20,0.25,SOC,36.7,max_depth,10,min_depth,0,,,study_chrono
4484,3287,13904,10972,SNR,PA,14,1,20,0.25,SOC,30.9,max_depth,20,min_depth,10,,,study_chrono
4485,3287,13904,10972,SNR,PA,14,1,20,0.25,SOC,23,max_depth,30,min_depth,20,,,study_chrono
4486,3287,13904,10972,SNR,PA,14,1,20,0.25,SOC,35.1,max_depth,50,min_depth,30,,,study_chrono
4487,3287,13904,10972,SNR,PA,14,1,20,0.25,SOC,64.7,max_depth,100,min_depth,50,,,study_chrono
4491,3289,13906,10972,SNR,PA,16,1,20,0.25,SOC,41.2,max_depth,10,min_depth,0,,,study_chrono
4492,3289,13906,10972,SNR,PA,16,1,20,0.25,SOC,33.5,max_depth,20,min_depth,10,,,study_chrono
4493,3289,13906,10972,SNR,PA,16,1,20,0.25,SOC,25.6,max_depth,30,min_depth,20,,,study_chrono
4494,3289,13906,10972,SNR,PA,16,1,20,0.25,SOC,38,max_depth,50,min_depth,30,,,study_chrono
4495,3289,13906,10972,SNR,PA,16,1,20,0.25,SOC,70.3,max_depth,100,min_depth,50,,,study_chrono
4499,3290,13907,10972,SNR,PA,17,1,20,0.25,SOC,25.9,max_depth,10,min_depth,0,,,study_chrono
4500,3290,13907,10972,SNR,PA,17,1,20,0.25,SOC,20.5,max_depth,20,min_depth,10,,,study_chrono
4501,3290,13907,10972,SNR,PA,17,1,20,0.25,SOC,10.2,max_depth,30,min_depth,20,,,study_chrono
4502,3290,13907,10972,SNR,PA,17,1,20,0.25,SOC,21.2,max_depth,50,min_depth,30,,,study_chrono
4507,3291,13908,10972,SNR,PA,22,1,20,0.25,SOC,37.1,max_depth,10,min_depth,0,,,study_chrono
4508,3291,13908,10972,SNR,PA,22,1,20,0.25,SOC,28,max_depth,20,min_depth,10,,,study_chrono
4509,3291,13908,10972,SNR,PA,22,1,20,0.25,SOC,21.3,max_depth,30,min_depth,20,,,study_chrono
4510,3291,13908,10972,SNR,PA,22,1,20,0.25,SOC,25.7,max_depth,50,min_depth,30,,,study_chrono
4515,3292,13909,10972,SNR,PA,26,1,20,0.25,SOC,45.7,max_depth,10,min_depth,0,,,study_chrono
4516,3292,13909,10972,SNR,PA,26,1,20,0.25,SOC,29.8,max_depth,20,min_depth,10,,,study_chrono
4517,3292,13909,10972,SNR,PA,26,1,20,0.25,SOC,23,max_depth,30,min_depth,20,,,study_chrono
4518,3292,13909,10972,SNR,PA,26,1,20,0.25,SOC,37.5,max_depth,50,min_depth,30,,,study_chrono
4519,3292,13909,10972,SNR,PA,26,1,20,0.25,SOC,52.9,max_depth,100,min_depth,50,,,study_chrono
4523,3293,13910,10972,SNR,PA,27,1,20,0.25,SOC,36,max_depth,10,min_depth,0,,,study_chrono
4524,3293,13910,10972,SNR,PA,27,1,20,0.25,SOC,29.6,max_depth,20,min_depth,10,,,study_chrono
4525,3293,13910,10972,SNR,PA,27,1,20,0.25,SOC,22.1,max_depth,30,min_depth,20,,,study_chrono
4526,3293,13910,10972,SNR,PA,27,1,20,0.25,SOC,31.1,max_depth,50,min_depth,30,,,study_chrono
4527,3293,13910,10972,SNR,PA,27,1,20,0.25,SOC,52.1,max_depth,100,min_depth,50,,,study_chrono
4531,3294,13911,10972,SNR,PA,82,1,20,0.25,SOC,34.3,max_depth,10,min_depth,0,,,study_chrono
4532,3294,13911,10972,SNR,PA,82,1,20,0.25,SOC,32,max_depth,20,min_depth,10,,,study_chrono
4533,3294,13911,10972,SNR,PA,82,1,20,0.25,SOC,28,max_depth,30,min_depth,20,,,study_chrono
4534,3294,13911,10972,SNR,PA,82,1,20,0.25,SOC,45.4,max_depth,50,min_depth,30,,,study_chrono
4535,3294,13911,10972,SNR,PA,82,1,20,0.25,SOC,54.6,max_depth,100,min_depth,50,,,study_chrono
4539,3295,13912,10972,SNR,PA,0.5,1,20,0.25,SOC,36.9,max_depth,10,min_depth,0,,,study_chrono
4540,3295,13912,10972,SNR,PA,0.5,1,20,0.25,SOC,30.8,max_depth,20,min_depth,10,,,study_chrono
4541,3295,13912,10972,SNR,PA,0.5,1,20,0.25,SOC,19.7,max_depth,30,min_depth,20,,,study_chrono
4542,3295,13912,10972,SNR,PA,0.5,1,20,0.25,SOC,22.5,max_depth,50,min_depth,30,,,study_chrono
4543,3295,13912,10972,SNR,PA,0.5,1,20,0.25,SOC,32.4,max_depth,100,min_depth,50,,,study_chrono
4547,3296,13913,10972,SNR,PA,7,1,20,0.25,SOC,13.8,max_depth,10,min_depth,0,,,study_chrono
4548,3296,13913,10972,SNR,PA,7,1,20,0.25,SOC,14.3,max_depth,20,min_depth,10,,,study_chrono
4549,3296,13913,10972,SNR,PA,7,1,20,0.25,SOC,10.2,max_depth,30,min_depth,20,,,study_chrono
4550,3296,13913,10972,SNR,PA,7,1,20,0.25,SOC,11.8,max_depth,50,min_depth,30,,,study_chrono
4551,3296,13913,10972,SNR,PA,7,1,20,0.25,SOC,14.8,max_depth,100,min_depth,50,,,study_chrono
4555,3297,13914,10972,SNR,PA,7,1,20,0.25,SOC,43.2,max_depth,10,min_depth,0,,,study_chrono
4556,3297,13914,10972,SNR,PA,7,1,20,0.25,SOC,39.5,max_depth,20,min_depth,10,,,study_chrono
4557,3297,13914,10972,SNR,PA,7,1,20,0.25,SOC,26.1,max_depth,30,min_depth,20,,,study_chrono
4558,3297,13914,10972,SNR,PA,7,1,20,0.25,SOC,34.4,max_depth,50,min_depth,30,,,study_chrono
4559,3297,13914,10972,SNR,PA,7,1,20,0.25,SOC,63.1,max_depth,100,min_depth,50,,,study_chrono
4563,3298,13915,10972,SNR,PA,9,1,20,0.25,SOC,20.1,max_depth,10,min_depth,0,,,study_chrono
4564,3298,13915,10972,SNR,PA,9,1,20,0.25,SOC,20.4,max_depth,20,min_depth,10,,,study_chrono
4565,3298,13915,10972,SNR,PA,9,1,20,0.25,SOC,16,max_depth,30,min_depth,20,,,study_chrono
4566,3298,13915,10972,SNR,PA,9,1,20,0.25,SOC,18.8,max_depth,50,min_depth,30,,,study_chrono
4567,3298,13915,10972,SNR,PA,9,1,20,0.25,SOC,20.4,max_depth,100,min_depth,50,,,study_chrono
4571,3299,13916,10972,SNR,PA,13,1,20,0.25,SOC,35.8,max_depth,10,min_depth,0,,,study_chrono
4572,3299,13916,10972,SNR,PA,13,1,20,0.25,SOC,32.4,max_depth,20,min_depth,10,,,study_chrono
4573,3299,13916,10972,SNR,PA,13,1,20,0.25,SOC,22.9,max_depth,30,min_depth,20,,,study_chrono
4574,3299,13916,10972,SNR,PA,13,1,20,0.25,SOC,27.3,max_depth,50,min_depth,30,,,study_chrono
4575,3299,13916,10972,SNR,PA,13,1,20,0.25,SOC,50.8,max_depth,100,min_depth,50,,,study_chrono
4579,3300,13917,10972,SNR,PA,16,1,20,0.25,SOC,34.5,max_depth,10,min_depth,0,,,study_chrono
4580,3300,13917,10972,SNR,PA,16,1,20,0.25,SOC,32.2,max_depth,20,min_depth,10,,,study_chrono
4581,3300,13917,10972,SNR,PA,16,1,20,0.25,SOC,32,max_depth,30,min_depth,20,,,study_chrono
4582,3300,13917,10972,SNR,PA,16,1,20,0.25,SOC,52.7,max_depth,50,min_depth,30,,,study_chrono
4587,3301,13918,10972,SNR,PA,20,1,20,0.25,SOC,33.8,max_depth,10,min_depth,0,,,study_chrono
4588,3301,13918,10972,SNR,PA,20,1,20,0.25,SOC,31.1,max_depth,20,min_depth,10,,,study_chrono
4589,3301,13918,10972,SNR,PA,20,1,20,0.25,SOC,23.2,max_depth,30,min_depth,20,,,study_chrono
4590,3301,13918,10972,SNR,PA,20,1,20,0.25,SOC,29.7,max_depth,50,min_depth,30,,,study_chrono
4591,3301,13918,10972,SNR,PA,20,1,20,0.25,SOC,44.2,max_depth,100,min_depth,50,,,study_chrono
4595,3302,13919,10972,SNR,PA,28,1,20,0.25,SOC,16.6,max_depth,10,min_depth,0,,,study_chrono
4596,3302,13919,10972,SNR,PA,28,1,20,0.25,SOC,17,max_depth,20,min_depth,10,,,study_chrono
4597,3302,13919,10972,SNR,PA,28,1,20,0.25,SOC,15,max_depth,30,min_depth,20,,,study_chrono
4598,3302,13919,10972,SNR,PA,28,1,20,0.25,SOC,20.2,max_depth,50,min_depth,30,,,study_chrono
4599,3302,13919,10972,SNR,PA,28,1,20,0.25,SOC,35.3,max_depth,100,min_depth,50,,,study_chrono
4603,3303,13920,10972,SNR,PA,30,1,20,0.25,SOC,26.2,max_depth,10,min_depth,0,,,study_chrono
4604,3303,13920,10972,SNR,PA,30,1,20,0.25,SOC,21.7,max_depth,20,min_depth,10,,,study_chrono
4605,3303,13920,10972,SNR,PA,30,1,20,0.25,SOC,15.2,max_depth,30,min_depth,20,,,study_chrono
4606,3303,13920,10972,SNR,PA,30,1,20,0.25,SOC,20.5,max_depth,50,min_depth,30,,,study_chrono
4607,3303,13920,10972,SNR,PA,30,1,20,0.25,SOC,29.1,max_depth,100,min_depth,50,,,study_chrono
4611,3304,13921,10972,SNR,PA,40,1,20,0.25,SOC,27.9,max_depth,10,min_depth,0,,,study_chrono
4612,3304,13921,10972,SNR,PA,40,1,20,0.25,SOC,25.9,max_depth,20,min_depth,10,,,study_chrono
4613,3304,13921,10972,SNR,PA,40,1,20,0.25,SOC,20.7,max_depth,30,min_depth,20,,,study_chrono
4614,3304,13921,10972,SNR,PA,40,1,20,0.25,SOC,28.9,max_depth,50,min_depth,30,,,study_chrono
4615,3304,13921,10972,SNR,PA,40,1,20,0.25,SOC,36.2,max_depth,100,min_depth,50,,,study_chrono
4619,3305,13922,10972,SNR,PA,2,1,20,0.25,SOC,26.8,max_depth,10,min_depth,0,,,study_chrono
4620,3305,13922,10972,SNR,PA,2,1,20,0.25,SOC,26.3,max_depth,20,min_depth,10,,,study_chrono
4621,3305,13922,10972,SNR,PA,2,1,20,0.25,SOC,24.3,max_depth,30,min_depth,20,,,study_chrono
4622,3305,13922,10972,SNR,PA,2,1,20,0.25,SOC,41.9,max_depth,50,min_depth,30,,,study_chrono
4623,3305,13922,10972,SNR,PA,2,1,20,0.25,SOC,72.1,max_depth,100,min_depth,50,,,study_chrono
4627,3306,13923,10972,SNR,PA,6,1,20,0.25,SOC,21.6,max_depth,10,min_depth,0,,,study_chrono
4628,3306,13923,10972,SNR,PA,6,1,20,0.25,SOC,21.2,max_depth,20,min_depth,10,,,study_chrono
4629,3306,13923,10972,SNR,PA,6,1,20,0.25,SOC,16.4,max_depth,30,min_depth,20,,,study_chrono
4630,3306,13923,10972,SNR,PA,6,1,20,0.25,SOC,23.8,max_depth,50,min_depth,30,,,study_chrono
4631,3306,13923,10972,SNR,PA,6,1,20,0.25,SOC,30.9,max_depth,100,min_depth,50,,,study_chrono
4635,3307,13924,10972,SNR,PA,10,1,20,0.25,SOC,19.9,max_depth,10,min_depth,0,,,study_chrono
4636,3307,13924,10972,SNR,PA,10,1,20,0.25,SOC,19.9,max_depth,20,min_depth,10,,,study_chrono
4637,3307,13924,10972,SNR,PA,10,1,20,0.25,SOC,14.4,max_depth,30,min_depth,20,,,study_chrono
4638,3307,13924,10972,SNR,PA,10,1,20,0.25,SOC,19.9,max_depth,50,min_depth,30,,,study_chrono
4639,3307,13924,10972,SNR,PA,10,1,20,0.25,SOC,24.4,max_depth,100,min_depth,50,,,study_chrono
4643,3308,13925,10972,SNR,PA,15,1,20,0.25,SOC,13.6,max_depth,10,min_depth,0,,,study_chrono
4644,3308,13925,10972,SNR,PA,15,1,20,0.25,SOC,14.1,max_depth,20,min_depth,10,,,study_chrono
4645,3308,13925,10972,SNR,PA,15,1,20,0.25,SOC,12.8,max_depth,30,min_depth,20,,,study_chrono
4646,3308,13925,10972,SNR,PA,15,1,20,0.25,SOC,14.3,max_depth,50,min_depth,30,,,study_chrono
4647,3308,13925,10972,SNR,PA,15,1,20,0.25,SOC,33.9,max_depth,100,min_depth,50,,,study_chrono
4651,3309,13926,10972,SNR,PA,22,1,20,0.25,SOC,24.9,max_depth,10,min_depth,0,,,study_chrono
4652,3309,13926,10972,SNR,PA,22,1,20,0.25,SOC,20.6,max_depth,20,min_depth,10,,,study_chrono
4653,3309,13926,10972,SNR,PA,22,1,20,0.25,SOC,15.1,max_depth,30,min_depth,20,,,study_chrono
4654,3309,13926,10972,SNR,PA,22,1,20,0.25,SOC,18.1,max_depth,50,min_depth,30,,,study_chrono
4655,3309,13926,10972,SNR,PA,22,1,20,0.25,SOC,26.6,max_depth,100,min_depth,50,,,study_chrono
4659,3310,13927,10972,SNR,PA,3,1,20,0.25,SOC,44.2,max_depth,10,min_depth,0,,,study_chrono
4660,3310,13927,10972,SNR,PA,3,1,20,0.25,SOC,33,max_depth,20,min_depth,10,,,study_chrono
4661,3310,13927,10972,SNR,PA,3,1,20,0.25,SOC,26.9,max_depth,30,min_depth,20,,,study_chrono
4662,3310,13927,10972,SNR,PA,3,1,20,0.25,SOC,38.1,max_depth,50,min_depth,30,,,study_chrono
4663,3310,13927,10972,SNR,PA,3,1,20,0.25,SOC,69.3,max_depth,100,min_depth,50,,,study_chrono
