"history.ID","sites.sitename","plot.name","plot.area","event.sequence","date","date.loc","hist.cat","hist.type","est.regrowth.assumed.same.year","level","units","percent.mortality","hist.notes","plothistory.ID.v1","X","NEW_RECORD","GROA.site.ID","GROA.plot.ID"
829.02,"Firebreaks","Tropical Dry Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
829.03,"Firebreaks","Tropical Dry Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1003.01,"Hondura","Premontane Rain Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1003.02,"Hondura","Premontane Rain Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1003.03,"Hondura","Premontane Rain Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1006.01,"Hotel","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1006.02,"Hotel","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1006.03,"Hotel","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1036.01,"Iguana","Tropical Moist Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1036.02,"Iguana","Tropical Moist Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1036.03,"Iguana","Tropical Moist Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1151.01,"Kambja","Forest recovery following agricultural abandonment.13 y","NAC",1,"1996",8,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1151.02,"Kambja","Forest recovery following agricultural abandonment.13 y","NAC",2,"1996",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1246.01,"Kooraste 1","Forest recovery following agricultural abandonment","NAC",1,"NAC",9,"Disturbance","Cultivation",NA,NA,NA,"100",NA,NA,NA,FALSE,NA,NA
1246.02,"Kooraste 1","Forest recovery following agricultural abandonment","NAC",2,"1991",8,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1246.03,"Kooraste 1","Forest recovery following agricultural abandonment","NAC",3,"1991",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1248.01,"Kraven S.A.","Premontane Rain Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","recovery following pasture abandonment",NA,NA,FALSE,NA,NA
1248.01,"Kraven S.A.","Premontane Rain Forest recovery following pasture abandonment","NAC",1,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1248.02,"Kraven S.A.","Premontane Rain Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"recovery following pasture abandonment",NA,NA,FALSE,NA,NA
1301.01,"Lapas","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1301.02,"Lapas","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1301.03,"Lapas","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1382.01,"Luciano","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1382.02,"Luciano","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1382.03,"Luciano","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1461.01,"Luquillo Experimental Forest","1932 hurricane recovery","NAC",1,"1932",8,"Disturbance","Major storm",NA,NA,NA,"<100%",NA,941,NA,FALSE,NA,NA
1482.01,"Mal Uso","Tropical Dry Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1482.02,"Mal Uso","Tropical Dry Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1482.03,"Mal Uso","Tropical Dry Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1560.01,"Mekrijarvi Research Station","naturally regenerated Pinus sylvestris stands-mature","NAC",1,"1885",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1560.02,"Mekrijarvi Research Station","naturally regenerated Pinus sylvestris stands-mature","NAC",2,"1885",8,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1561.01,"Mekrijarvi Research Station","naturally regenerated Pinus sylvestris stands-pole","NAC",1,"1950",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1561.02,"Mekrijarvi Research Station","naturally regenerated Pinus sylvestris stands-pole","NAC",2,"1950",8,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1562.01,"Mekrijarvi Research Station","naturally regenerated Pinus sylvestris stands-sapling","NAC",1,"1970",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1562.02,"Mekrijarvi Research Station","naturally regenerated Pinus sylvestris stands-sapling","NAC",2,"1970",8,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1597.01,"Milpa","Premontane Rain Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1597.02,"Milpa","Premontane Rain Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1597.03,"Milpa","Premontane Rain Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1649.01,"Naranjo","Tropical Dry Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1649.02,"Naranjo","Tropical Dry Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1649.03,"Naranjo","Tropical Dry Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1663.01,"Niah River Chronosequence III","Forest recovery following shifting cultivation","NAC",1,"NI",9,"Disturbance","Shifting cultivation",NA,NA,NA,"100",NA,1014,NA,FALSE,NA,NA
1663.02,"Niah River Chronosequence III","Forest recovery following shifting cultivation","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,NA,1013,NA,FALSE,NA,NA
1791.01,"Palma Real","Tropical Wet Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1791.02,"Palma Real","Tropical Wet Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1791.03,"Palma Real","Tropical Wet Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1797.01,"Pao","Premontane Wet, Transition to Basal, Atlantic Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1797.02,"Pao","Premontane Wet, Transition to Basal, Atlantic Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1797.03,"Pao","Premontane Wet, Transition to Basal, Atlantic Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1844.01,"Pifo Polylepis Forest","Forest recovery following 1958 landslide","NAC",1,"1958",8,"Disturbance","Landslide",NA,NA,NA,"100",NA,765,NA,FALSE,NA,NA
1844.02,"Pifo Polylepis Forest","Forest recovery following 1958 landslide","NAC",2,"1958",8,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,NA,1095,NA,FALSE,NA,NA
1844.03,"Pifo Polylepis Forest","Forest recovery following 1958 landslide","NAC",3,"1968",8,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,1096,NA,FALSE,NA,NA
1845.01,"Pifo Polylepis Forest","Forest recovery following harvest","NAC",1,"1993",8,"Disturbance","Harvest",NA,NA,NA,"100",NA,1097,NA,FALSE,NA,NA
1845.02,"Pifo Polylepis Forest","Forest recovery following harvest","NAC",2,"1993",8,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,NA,1098,NA,FALSE,NA,NA
1845.03,"Pifo Polylepis Forest","Forest recovery following harvest","NAC",3,"1993",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,1099,NA,FALSE,NA,NA
1846.01,"Pifo Polylepis Forest","Forest recovery following pasture abandonment ","NAC",1,"1981",8,"Disturbance","Grazed",NA,NA,NA,"100",NA,1100,NA,FALSE,NA,NA
1846.02,"Pifo Polylepis Forest","Forest recovery following pasture abandonment ","NAC",2,"1983",8,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,NA,1101,NA,FALSE,NA,NA
1846.03,"Pifo Polylepis Forest","Forest recovery following pasture abandonment ","NAC",3,"1983",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,1102,NA,FALSE,NA,NA
1850.01,"Piro","Tropical Wet Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1850.02,"Piro","Tropical Wet Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1850.03,"Piro","Tropical Wet Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1853.01,"Pitahaya","Tropical Dry Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1853.02,"Pitahaya","Tropical Dry Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1853.03,"Pitahaya","Tropical Dry Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1854.01,"Pocosol","Tropical Dry Forest recovery following pasture abandonment","NAC",1,"NI",9,"Disturbance","Grazed",NA,NA,NA,"100","History event derived from plot.name",NA,NA,FALSE,NA,NA
1854.02,"Pocosol","Tropical Dry Forest recovery following pasture abandonment","NAC",2,"NI",9,"Regrowth","Initiation of post-disturbance cohort (natural)","0",NA,NA,NA,"History event derived from plot.name",NA,NA,FALSE,NA,NA
1854.03,"Pocosol","Tropical Dry Forest recovery following pasture abandonment","NAC",3,"NI",9,"Establishment","Establishment of oldest trees","0",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1889.01,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.10y","NAC",1,"1950",8.5,"Disturbance","Harvest",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1187,NA,FALSE,NA,NA
1889.02,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.10y","NAC",2,"1950",8.5,"Disturbance","Grazed",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1214,NA,FALSE,NA,NA
1889.03,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.10y","NAC",3,"1991",8.5,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,"During the 1990s, the farms were sold and the land was abandoned due to the dam project, which promoted forest succession. A dam was constructed in 2000. (Sierra 2007)",1241,NA,FALSE,NA,NA
1889.04,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.10y","NAC",4,"1991",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,1268,NA,FALSE,NA,NA
1891.01,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.13y","NAC",1,"1950",8.5,"Disturbance","Harvest",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1185,NA,FALSE,NA,NA
1891.02,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.13y","NAC",2,"1950",8.5,"Disturbance","Grazed",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1212,NA,FALSE,NA,NA
1891.03,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.13y","NAC",3,"1988",8.5,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,"During the 1990s, the farms were sold and the land was abandoned due to the dam project, which promoted forest succession. A dam was constructed in 2000. (Sierra 2007)",1239,NA,FALSE,NA,NA
1891.04,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.13y","NAC",4,"1988",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,1266,NA,FALSE,NA,NA
1892.01,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.14y","NAC",1,"1950",8.5,"Disturbance","Harvest",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1184,NA,FALSE,NA,NA
1892.02,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.14y","NAC",2,"1950",8.5,"Disturbance","Grazed",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1211,NA,FALSE,NA,NA
1892.03,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.14y","NAC",3,"1987",8.5,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,"During the 1990s, the farms were sold and the land was abandoned due to the dam project, which promoted forest succession. A dam was constructed in 2000. (Sierra 2007)",1238,NA,FALSE,NA,NA
1892.04,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.14y","NAC",4,"1987",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,1265,NA,FALSE,NA,NA
1893.01,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.15y","NAC",1,"1950",8.5,"Disturbance","Harvest",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1183,NA,FALSE,NA,NA
1893.02,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.15y","NAC",2,"1950",8.5,"Disturbance","Grazed",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1210,NA,FALSE,NA,NA
1893.03,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.15y","NAC",3,"1986",8.5,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,"During the 1990s, the farms were sold and the land was abandoned due to the dam project, which promoted forest succession. A dam was constructed in 2000. (Sierra 2007)",1237,NA,FALSE,NA,NA
1893.04,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.15y","NAC",4,"1986",8,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,1264,NA,FALSE,NA,NA
1895.01,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.17y","NAC",1,"1950",8.5,"Disturbance","Harvest",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1181,NA,FALSE,NA,NA
1895.02,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.17y","NAC",2,"1950",8.5,"Disturbance","Grazed",NA,NA,NA,"100","Original deforestation of the area dates back to the mid 20th century when the majority of the area was converted to cattle pastures and a minor proportion to agriculture (Sierra 2012)",1208,NA,FALSE,NA,NA
1895.03,"Porce II chronosequence 2","Forest recovery following agricultural abandonment.17y","NAC",3,"1984",8.5,"Regrowth","Initiation of post-disturbance cohort (natural)","1",NA,NA,NA,"During the 1990s, the farms were sold and the land was abandoned due to the dam project, which promoted forest succession. A dam was constructed in 2000. (Sierra 2007)",1235,NA,FALSE,NA,NA
